,OriginalQuestion,TypoQuestion,TargetWord,TypoWord,EditDistance,TargetStartIndex,TargetEndIndex,p,Id,LogProbWord,ProbWord,Question,StartIndex,EndIndex,AnswerChoices,CorrectAnswer,Answer,Correct,Valid,CorrectedQuestion,CorrectedAnswer,CorrectedCorrect,CorrectInt,CorrectedCorrectInt,NormalizedEditDistance,NED < .1,
331,"Sometimes fighting inflation isn't even what, because it is so negligible?","Sometimes fgihbigni flgtion isn't even what, because it is so negligible?",fighting inflation,fgihbigni flgtion,7,10,27,0.4,99,-5.465947824,3.42E-06,"Sometimes fighting inflation isn't even what, because it is so negligible?",10,28,"['A) economic instability', 'B) not noticeable', 'C) spend more', 'D) rising interest rates', 'E) boring']",B) not noticeable,B) not noticeable,TRUE,TRUE,"Sometimes fighting inflation isn't even what, because it is so negligible?",B) not noticeable,TRUE,1,1,0.411764706,0,
332,"Sometimes fighting inflation isn't even what, because it is so negligible?","Sometimes fiafnznrlrtiotn isn't even what, because it is so negligible?",fighting inflation,fiafnznrlrtiotn,10,10,25,0.8,99,-5.465947824,3.42E-06,"Sometimes fighting inflation isn't even what, because it is so negligible?",10,28,"['A) economic instability', 'B) not noticeable', 'C) spend more', 'D) rising interest rates', 'E) boring']",B) not noticeable,B) not noticeable,TRUE,TRUE,"Sometimes misinformation isn't even relevant, because it is so negligible?",B) not noticeable,TRUE,1,1,0.666666667,0,
333,What emotion does getting paid lead to?,What emotion does getting paid lead to?,getting paid,getting paid,0,18,30,0,102,,0.000101201,What emotion does getting paid lead to?,18,30,"['A) sorrow', 'B) paying bills', 'C) happiness', 'D) frustration', 'E) spending money']",C) happiness,C) happiness,TRUE,TRUE,What emotion does getting paid lead to?,C) happiness,TRUE,1,1,0,1,
334,What emotion does getting paid lead to?,What emotion does gettinl paid lead to?,getting paid,gettinl paid,1,18,30,0.1,102,-3.994813808,0.000101201,What emotion does getting paid lead to?,18,30,"['A) sorrow', 'B) paying bills', 'C) happiness', 'D) frustration', 'E) spending money']",C) happiness,C) happiness,TRUE,TRUE,What emotion does getting paid lead to?,C) happiness,TRUE,1,1,0.083333333,1,
335,What emotion does getting paid lead to?,What emotion does getting pjif lead to?,getting paid,getting pjif,2,18,30,0.2,102,-3.994813808,0.000101201,What emotion does getting paid lead to?,18,30,"['A) sorrow', 'B) paying bills', 'C) happiness', 'D) frustration', 'E) spending money']",C) happiness,C) happiness,TRUE,TRUE,What emotion does getting fired lead to?,D) frustration,FALSE,1,0,0.166666667,0,
336,What emotion does getting paid lead to?,What emotion does gefingg ad lead to?,getting paid,gefingg ad,5,18,28,0.4,102,-3.994813808,0.000101201,What emotion does getting paid lead to?,18,30,"['A) sorrow', 'B) paying bills', 'C) happiness', 'D) frustration', 'E) spending money']",C) happiness,D) frustration,FALSE,TRUE,What emotion does grieving lead to?,A) sorrow,FALSE,0,0,0.5,0,
337,What emotion does getting paid lead to?,What emotion does rtebina iv lead to?,getting paid,rtebina iv,8,18,28,0.8,102,-3.994813808,0.000101201,What emotion does getting paid lead to?,18,30,"['A) sorrow', 'B) paying bills', 'C) happiness', 'D) frustration', 'E) spending money']",C) happiness,D) frustration,FALSE,TRUE,What emotion does anxiety lead to?,D) frustration,FALSE,0,0,0.8,0,
338,Where would you be able to hear a bassoon played in an unpleasing fashion?,Where would you be able to hear a bassoon played in an unpleasing fashion?,bassoon,bassoon,0,34,41,0,103,,0.000491066,Where would you be able to hear a bassoon played in an unpleasing fashion?,34,41,"['A) orchestra', 'B) baritone woodwind sound', 'C) symphony', 'D) play music', 'E) high school band']",E) high school band,E) high school band,TRUE,TRUE,Where would you be able to hear a bassoon played in an unpleasing fashion?,E) high school band,TRUE,1,1,0,1,
339,Where would you be able to hear a bassoon played in an unpleasing fashion?,Where would you be able to hear a bassooi played in an unpleasing fashion?,bassoon,bassooi,1,34,41,0.1,103,-3.308860322,0.000491066,Where would you be able to hear a bassoon played in an unpleasing fashion?,34,41,"['A) orchestra', 'B) baritone woodwind sound', 'C) symphony', 'D) play music', 'E) high school band']",E) high school band,E) high school band,TRUE,TRUE,Where would you be able to hear a bassoon played in an unpleasing fashion?,E) high school band,TRUE,1,1,0.142857143,0,
340,Where would you be able to hear a bassoon played in an unpleasing fashion?,Where would you be able to hear a bagsoon played in an unpleasing fashion?,bassoon,bagsoon,1,34,41,0.2,103,-3.308860322,0.000491066,Where would you be able to hear a bassoon played in an unpleasing fashion?,34,41,"['A) orchestra', 'B) baritone woodwind sound', 'C) symphony', 'D) play music', 'E) high school band']",E) high school band,E) high school band,TRUE,TRUE,Where would you be able to hear a bassoon played in an unpleasing fashion?,E) high school band,TRUE,1,1,0.142857143,0,
341,Where would you be able to hear a bassoon played in an unpleasing fashion?,Where would you be able to hear a rasoon played in an unpleasing fashion?,bassoon,rasoon,2,34,40,0.4,103,-3.308860322,0.000491066,Where would you be able to hear a bassoon played in an unpleasing fashion?,34,41,"['A) orchestra', 'B) baritone woodwind sound', 'C) symphony', 'D) play music', 'E) high school band']",E) high school band,E) high school band,TRUE,TRUE,Where would you be able to hear a bassoon played in an unpleasing fashion?,E) high school band,TRUE,1,1,0.333333333,0,
342,Where would you be able to hear a bassoon played in an unpleasing fashion?,Where would you be able to hear a bbasasscon played in an unpleasing fashion?,bassoon,bbasasscon,4,34,44,0.8,103,-3.308860322,0.000491066,Where would you be able to hear a bassoon played in an unpleasing fashion?,34,41,"['A) orchestra', 'B) baritone woodwind sound', 'C) symphony', 'D) play music', 'E) high school band']",E) high school band,E) high school band,TRUE,TRUE,Where would you be able to hear a bassoon played in an unpleasing fashion?,E) high school band,TRUE,1,1,0.4,0,
343,John loved competing because he was very competitive.  He liked being about to divide people into what categories?,John loved competing because he was very competitive.  He liked being about to divide people into what categories?,competing,competing,0,11,20,0,104,,0.002283875,John loved competing because he was very competitive.  He liked being about to divide people into what categories?,11,20,"['A) winners and losers', 'B) perform better', 'C) might win', 'D) losses', 'E) enemies']",A) winners and losers,A) winners and losers,TRUE,TRUE,John loved competing because he was very competitive. He liked being able to divide people into what categories?,A) winners and losers,TRUE,1,1,0,1,
344,John loved competing because he was very competitive.  He liked being about to divide people into what categories?,John loved ocmpeing because he was very competitive.  He liked being about to divide people into what categories?,competing,ocmpeing,3,11,19,0.2,104,-2.641327689,0.002283875,John loved competing because he was very competitive.  He liked being about to divide people into what categories?,11,20,"['A) winners and losers', 'B) perform better', 'C) might win', 'D) losses', 'E) enemies']",A) winners and losers,A) winners and losers,TRUE,TRUE,John loved competing because he was very competitive. He liked being able to divide people into what categories?,A) winners and losers,TRUE,1,1,0.375,0,
345,John loved competing because he was very competitive.  He liked being about to divide people into what categories?,John loved compmttig because he was very competitive.  He liked being about to divide people into what categories?,competing,compmttig,3,11,20,0.4,104,-2.641327689,0.002283875,John loved competing because he was very competitive.  He liked being about to divide people into what categories?,11,20,"['A) winners and losers', 'B) perform better', 'C) might win', 'D) losses', 'E) enemies']",A) winners and losers,A) winners and losers,TRUE,TRUE,John loved competing because he was very competitive. He liked being able to divide people into what categories?,A) winners and losers,TRUE,1,1,0.333333333,0,
346,John loved competing because he was very competitive.  He liked being about to divide people into what categories?,John loved xmbpeixkg because he was very competitive.  He liked being about to divide people into what categories?,competing,xmbpeixkg,6,11,20,0.8,104,-2.641327689,0.002283875,John loved competing because he was very competitive.  He liked being about to divide people into what categories?,11,20,"['A) winners and losers', 'B) perform better', 'C) might win', 'D) losses', 'E) enemies']",A) winners and losers,A) winners and losers,TRUE,TRUE,John loved extreme sports because he was very competitive. He liked being able to divide people into what categories?,A) winners and losers,TRUE,1,1,0.666666667,0,
347,What could a massive building be if it is not constructed well?,What could a massive building be if it is not constructed well?,massive,massive,0,13,20,0,105,,0.001916316,What could a massive building be if it is not constructed well?,13,20,"['A) insubstantial', 'B) massless', 'C) dwarf', 'D) inconsequential', 'E) good']",A) insubstantial,A) insubstantial,TRUE,TRUE,What could a massive building be if it is not constructed well?,A) insubstantial,TRUE,1,1,0,1,
348,What could a massive building be if it is not constructed well?,What could a assivg building be if it is not constructed well?,massive,assivg,2,13,19,0.2,105,-2.717532824,0.001916316,What could a massive building be if it is not constructed well?,13,20,"['A) insubstantial', 'B) massless', 'C) dwarf', 'D) inconsequential', 'E) good']",A) insubstantial,A) insubstantial,TRUE,TRUE,What could a massive building be if it is not constructed well?,A) insubstantial,TRUE,1,1,0.333333333,0,
349,What could a massive building be if it is not constructed well?,What could a hhie building be if it is not constructed well?,massive,hhie,5,13,17,0.4,105,-2.717532824,0.001916316,What could a massive building be if it is not constructed well?,13,20,"['A) insubstantial', 'B) massless', 'C) dwarf', 'D) inconsequential', 'E) good']",A) insubstantial,A) insubstantial,TRUE,TRUE,What could a high building be if it is not constructed well?,A) insubstantial,TRUE,1,1,1.25,0,
350,What could a massive building be if it is not constructed well?,What could a kvoe building be if it is not constructed well?,massive,kvoe,6,13,17,0.8,105,-2.717532824,0.001916316,What could a massive building be if it is not constructed well?,13,20,"['A) insubstantial', 'B) massless', 'C) dwarf', 'D) inconsequential', 'E) good']",A) insubstantial,A) insubstantial,TRUE,TRUE,What could a poorly constructed building be?,A) insubstantial,TRUE,1,1,1.5,0,
351,Where could a printer be used by thousands of people?,Where could a printer be used by thousands of people?,printer,printer,0,14,21,0,106,,9.65E-05,Where could a printer be used by thousands of people?,14,21,"['A) school', 'B) home office', 'C) people store', 'D) print shop', 'E) newspaper office']",A) school,A) school,TRUE,TRUE,Where could a printer be used by thousands of people?,A) school,TRUE,1,1,0,1,
352,Where could a printer be used by thousands of people?,Where could a pirntre be used by thousands of people?,printer,pirntre,4,14,21,0.4,106,-4.015515291,9.65E-05,Where could a printer be used by thousands of people?,14,21,"['A) school', 'B) home office', 'C) people store', 'D) print shop', 'E) newspaper office']",A) school,A) school,TRUE,TRUE,Where could a printer be used by thousands of people?,A) school,TRUE,1,1,0.571428571,0,
353,Where could a printer be used by thousands of people?,Where could a phav be used by thousands of people?,printer,phav,6,14,18,0.8,106,-4.015515291,9.65E-05,Where could a printer be used by thousands of people?,14,21,"['A) school', 'B) home office', 'C) people store', 'D) print shop', 'E) newspaper office']",A) school,A) school,TRUE,TRUE,Where could a pav be used by thousands of people?,A) school,TRUE,1,1,1.5,0,
354,What is the hope of playing sports without competition?,What is the hope of playing sports without competition?,playing sports,playing sports,0,20,34,0,107,,0.002156295,What is the hope of playing sports without competition?,20,34,"['A) running', 'B) have fun', 'C) balls touch', 'D) winning', 'E) get tired']",B) have fun,B) have fun,TRUE,TRUE,What is the purpose of playing sports without competition?,B) have fun,TRUE,1,1,0,1,
355,What is the hope of playing sports without competition?,What is the hope of plyaikg soprts without competition?,playing sports,plyaikg soprts,5,20,34,0.1,107,-2.666291801,0.002156295,What is the hope of playing sports without competition?,20,34,"['A) running', 'B) have fun', 'C) balls touch', 'D) winning', 'E) get tired']",B) have fun,B) have fun,TRUE,TRUE,What is the hope of playing sports without competition?,B) have fun,TRUE,1,1,0.357142857,0,
356,What is the hope of playing sports without competition?,What is the hope of playigg pors without competition?,playing sports,playigg pors,3,20,32,0.2,107,-2.666291801,0.002156295,What is the hope of playing sports without competition?,20,34,"['A) running', 'B) have fun', 'C) balls touch', 'D) winning', 'E) get tired']",B) have fun,B) have fun,TRUE,TRUE,What is the hope of playing sports without competition?,B) have fun,TRUE,1,1,0.25,0,
357,What is the hope of playing sports without competition?,What is the hope of playin gsvts without competition?,playing sports,playin gsvts,5,20,32,0.4,107,-2.666291801,0.002156295,What is the hope of playing sports without competition?,20,34,"['A) running', 'B) have fun', 'C) balls touch', 'D) winning', 'E) get tired']",B) have fun,B) have fun,TRUE,TRUE,What is the hope of playing sports without competition?,B) have fun,TRUE,1,1,0.416666667,0,
