,OriginalQuestion,TypoQuestion,TargetWord,TypoWord,EditDistance,TargetStartIndex,TargetEndIndex,p,LogProbWord,Question,StartIndex,EndIndex,AnswerChoices,CorrectAnswer,Answer,Correct,Valid,CorrectedQuestion,CorrectedAnswer,CorrectedCorrect
267,What state is the John Davis  Lodge toll road found in?,What state is the John Davis  Lodge toml road found in?,toll road,toml road,1,36,45,0.3,9.251679102817434e-07,What state is the John Davis  Lodge toll road found in?,36,45,"['A) new jersey', 'B) eastern united states', 'C) good repair', 'D) connecticut', 'E) arizona']",D) connecticut,D) Connecticut,True,True,What state is the John Davis Lodge toll road found in?,D) connecticut,True
268,What state is the John Davis  Lodge toll road found in?,What state is the John Davis  Lodge ylol baed found in?,toll road,ylol baed,6,36,45,0.4,9.251679102817434e-07,What state is the John Davis  Lodge toll road found in?,36,45,"['A) new jersey', 'B) eastern united states', 'C) good repair', 'D) connecticut', 'E) arizona']",D) connecticut,D) Connecticut,True,True,What state is the John Davis Lodge ylol baed found in?,D) Connecticut,True
269,What state is the John Davis  Lodge toll road found in?,What state is the John Davis  Lodge tcll  woa found in?,toll road,tcll  woa,4,36,45,0.5,9.251679102817434e-07,What state is the John Davis  Lodge toll road found in?,36,45,"['A) new jersey', 'B) eastern united states', 'C) good repair', 'D) connecticut', 'E) arizona']",D) connecticut,D) Connecticut,True,True,What state is the John Davis Lodge toll road found in?,D) connecticut,True
270,"The man went to clown college, he had always want to run away with the what?","The man went to clown college, he had always want to run away with the what?",clown,clown,0,16,21,0.0,5.5110569519456476e-05,"The man went to clown college, he had always want to run away with the what?",16,21,"['A) circus', 'B) carnival', 'C) surprise', 'D) spoons', 'E) party']",A) circus,A) circus,True,True,"The man went to clown college, he had always wanted to run away with the circus.",A) circus,True
271,"The man went to clown college, he had always want to run away with the what?","The man went to cclown college, he had always want to run away with the what?",clown,cclown,1,16,22,0.1,5.5110569519456476e-05,"The man went to clown college, he had always want to run away with the what?",16,21,"['A) circus', 'B) carnival', 'C) surprise', 'D) spoons', 'E) party']",A) circus,A) circus,True,True,"The man went to clown college, he had always wanted to run away with the circus.",A) circus,True
272,"The man went to clown college, he had always want to run away with the what?","The man went to lofy college, he had always want to run away with the what?",clown,lofy,3,16,20,0.2,5.5110569519456476e-05,"The man went to clown college, he had always want to run away with the what?",16,21,"['A) circus', 'B) carnival', 'C) surprise', 'D) spoons', 'E) party']",A) circus,A) circus,True,True,"The man went to lofty college, he had always wanted to run away with the what?",A) circus,True
273,"The man went to clown college, he had always want to run away with the what?","The man went to clown college, he had always want to run away with the what?",clown,clown,0,16,21,0.3,5.5110569519456476e-05,"The man went to clown college, he had always want to run away with the what?",16,21,"['A) circus', 'B) carnival', 'C) surprise', 'D) spoons', 'E) party']",A) circus,A) circus,True,True,"The man went to clown college, he had always wanted to run away with the circus.",A) circus,True
274,"The man went to clown college, he had always want to run away with the what?","The man went to cpoon college, he had always want to run away with the what?",clown,cpoon,2,16,21,0.4,5.5110569519456476e-05,"The man went to clown college, he had always want to run away with the what?",16,21,"['A) circus', 'B) carnival', 'C) surprise', 'D) spoons', 'E) party']",A) circus,A) circus,True,True,"The man went to a good college, he had always wanted to run away with the what?",A) circus,True
275,"The man went to clown college, he had always want to run away with the what?","The man went to loovn college, he had always want to run away with the what?",clown,loovn,3,16,21,0.5,5.5110569519456476e-05,"The man went to clown college, he had always want to run away with the what?",16,21,"['A) circus', 'B) carnival', 'C) surprise', 'D) spoons', 'E) party']",A) circus,A) circus,True,True,"The man went to loving college, he had always wanted to run away with the what?",A) circus,True
276,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?","Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?",reduce,reduce,0,16,22,0.0,0.062104761600494385,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?",16,22,"['A) gain weight', 'B) augment', 'C) dispare', 'D) make larger', 'E) expand']",A) gain weight,A) gain weight,True,True,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably. She continued to do what?",A) gain weight,True
277,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?","Jamie wanted to redce her waist size, but all of her efforts failed miserably.  She continued to do what?",reduce,redce,1,16,21,0.1,0.062104761600494385,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?",16,22,"['A) gain weight', 'B) augment', 'C) dispare', 'D) make larger', 'E) expand']",A) gain weight,A) gain weight,True,True,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably. She continued to do what?",A) gain weight,True
278,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?","Jamie wanted to reudc her waist size, but all of her efforts failed miserably.  She continued to do what?",reduce,reudc,3,16,21,0.2,0.062104761600494385,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?",16,22,"['A) gain weight', 'B) augment', 'C) dispare', 'D) make larger', 'E) expand']",A) gain weight,A) gain weight,True,True,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably. She continued to do what?",A) gain weight,True
279,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?","Jamie wanted to edtca her waist size, but all of her efforts failed miserably.  She continued to do what?",reduce,edtca,3,16,21,0.3,0.062104761600494385,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?",16,22,"['A) gain weight', 'B) augment', 'C) dispare', 'D) make larger', 'E) expand']",A) gain weight,A) gain weight,True,True,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably. She continued to do what?",A) gain weight,True
280,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?","Jamie wanted to redue her waist size, but all of her efforts failed miserably.  She continued to do what?",reduce,redue,1,16,21,0.4,0.062104761600494385,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?",16,22,"['A) gain weight', 'B) augment', 'C) dispare', 'D) make larger', 'E) expand']",A) gain weight,A) gain weight,True,True,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably. She continued to do what?",A) gain weight,True
281,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?","Jamie wanted to drcb her waist size, but all of her efforts failed miserably.  She continued to do what?",reduce,drcb,4,16,20,0.5,0.062104761600494385,"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?",16,22,"['A) gain weight', 'B) augment', 'C) dispare', 'D) make larger', 'E) expand']",A) gain weight,A) gain weight,True,True,"Jamie wanted to decrease her waist size, but all of her efforts failed miserably. She continued to do what?",A) gain weight,True
282,"He was receiving workman's compensation, he had tripped over a metal rod while building where?","He was receiving workman's compensation, he had tripped over a metal rod while building where?",metal rod,metal rod,0,63,72,0.0,0.00015157481539063156,"He was receiving workman's compensation, he had tripped over a metal rod while building where?",63,72,"['A) factory', 'B) construction site', 'C) engine', ""D) insides of skyscraper's walls"", 'E) shops']",B) construction site,B) construction site,True,True,"He was receiving worker's compensation, he had tripped over a metal rod while building where?",B) construction site,True
283,"He was receiving workman's compensation, he had tripped over a metal rod while building where?","He was receiving workman's compensation, he had tripped over a metal rdk while building where?",metal rod,metal rdk,2,63,72,0.1,0.00015157481539063156,"He was receiving workman's compensation, he had tripped over a metal rod while building where?",63,72,"['A) factory', 'B) construction site', 'C) engine', ""D) insides of skyscraper's walls"", 'E) shops']",B) construction site,B) construction site,True,True,"He was receiving workman's compensation, he had tripped over a metal rod while building where?",B) construction site,True
284,"He was receiving workman's compensation, he had tripped over a metal rod while building where?","He was receiving workman's compensation, he had tripped over a metal ro while building where?",metal rod,metal ro,1,63,71,0.2,0.00015157481539063156,"He was receiving workman's compensation, he had tripped over a metal rod while building where?",63,72,"['A) factory', 'B) construction site', 'C) engine', ""D) insides of skyscraper's walls"", 'E) shops']",B) construction site,B) construction site,True,True,"He was receiving workman's compensation, he had tripped over a metal rod while building where?",B) construction site,True
285,"He was receiving workman's compensation, he had tripped over a metal rod while building where?","He was receiving workman's compensation, he had tripped over a metalr od while building where?",metal rod,metalr od,2,63,72,0.3,0.00015157481539063156,"He was receiving workman's compensation, he had tripped over a metal rod while building where?",63,72,"['A) factory', 'B) construction site', 'C) engine', ""D) insides of skyscraper's walls"", 'E) shops']",B) construction site,B) construction site,True,True,"He was receiving worker's compensation, he had tripped over a metal rod while building where?",B) construction site,True
286,"He was receiving workman's compensation, he had tripped over a metal rod while building where?","He was receiving workman's compensation, he had tripped over a metal rod while building where?",metal rod,metal rod,0,63,72,0.4,0.00015157481539063156,"He was receiving workman's compensation, he had tripped over a metal rod while building where?",63,72,"['A) factory', 'B) construction site', 'C) engine', ""D) insides of skyscraper's walls"", 'E) shops']",B) construction site,B) construction site,True,True,"He was receiving worker's compensation, he had tripped over a metal rod while building where?",B) construction site,True
